mixture_ID,source_1_path,source_1_gain,source_2_path,source_2_gain,source_3_path,source_3_gain,source_4_path,source_4_gain,source_5_path,source_5_gain,source_6_path,source_6_gain,source_7_path,source_7_gain,source_8_path,source_8_gain,source_9_path,source_9_gain,source_10_path,source_10_gain,noise_path,noise_gain
5778-54535-0012_887-123290-0026_1116-132847-0014_27-124992-0002_8468-286673-0025_6081-41997-0032_8465-246942-0007_4397-15666-0009_3242-67153-0018_5514-19192-0019,train-clean-100/5778/54535/5778-54535-0012.flac,0.300360572468407,train-clean-100/887/123290/887-123290-0026.flac,0.7612112827806041,train-clean-100/1116/132847/1116-132847-0014.flac,0.4915793242394301,train-clean-100/27/124992/27-124992-0002.flac,0.9775971856502084,train-clean-100/8468/286673/8468-286673-0025.flac,0.2762115911159864,train-clean-100/6081/41997/6081-41997-0032.flac,0.7574293305565023,train-clean-100/8465/246942/8465-246942-0007.flac,0.4204041525142462,train-clean-100/4397/15666/4397-15666-0009.flac,0.5324248124997454,train-clean-100/3242/67153/3242-67153-0018.flac,0.5081202030202847,train-clean-100/5514/19192/5514-19192-0019.flac,0.7195366226275224,tr/408a010u_1.4481_20so010l_-1.4481.wav,1.8087650799544543
1502-122619-0036_426-122822-0026_60-121082-0071_40-222-0025_8123-275216-0002_3240-131231-0029_6000-55211-0015_2518-154826-0040_6437-66173-0005_5322-7678-0030,train-clean-100/1502/122619/1502-122619-0036.flac,0.4224182564364762,train-clean-100/426/122822/426-122822-0026.flac,0.5112078407161641,train-clean-100/60/121082/60-121082-0071.flac,0.991569796037941,train-clean-100/40/222/40-222-0025.flac,0.31852356843969437,train-clean-100/8123/275216/8123-275216-0002.flac,0.6814395521525974,train-clean-100/3240/131231/3240-131231-0029.flac,0.7553475389710342,train-clean-100/6000/55211/6000-55211-0015.flac,0.6308708189363643,train-clean-100/2518/154826/2518-154826-0040.flac,0.9014056740219132,train-clean-100/6437/66173/6437-66173-0005.flac,0.6700277935294561,train-clean-100/5322/7678/5322-7678-0030.flac,0.49998291648465565,tr/20pa010w_0.28331_20ko010i_-0.28331.wav,1.2584946458291173
7190-90542-0043_27-123349-0051_3830-12530-0020_1723-141149-0071_2092-145706-0018_3242-8112-0017_3526-176653-0005_1447-130552-0002_5789-57158-0002_5456-58161-0015,train-clean-100/7190/90542/7190-90542-0043.flac,0.5242505666704578,train-clean-100/27/123349/27-123349-0051.flac,1.1896942791488023,train-clean-100/3830/12530/3830-12530-0020.flac,0.9231744337971589,train-clean-100/1723/141149/1723-141149-0071.flac,0.9468825481979393,train-clean-100/2092/145706/2092-145706-0018.flac,0.4146213585228374,train-clean-100/3242/8112/3242-8112-0017.flac,0.801012396353719,train-clean-100/3526/176653/3526-176653-0005.flac,0.966512384689812,train-clean-100/1447/130552/1447-130552-0002.flac,1.954809314245078,train-clean-100/5789/57158/5789-57158-0002.flac,0.5327437515103344,train-clean-100/5456/58161/5456-58161-0015.flac,0.7585542192326168,tr/017a0110_0.97602_025o0302_-0.97602.wav,1.8332533913665618
481-123720-0072_8226-274369-0045_5867-48852-0029_4640-19189-0010_6563-285357-0011_5678-43303-0030_4481-17498-0023_6531-61334-0014_5192-19397-0047_39-121915-0001,train-clean-100/481/123720/481-123720-0072.flac,0.5472124784585738,train-clean-100/8226/274369/8226-274369-0045.flac,0.5693243152769584,train-clean-100/5867/48852/5867-48852-0029.flac,0.6761140847806257,train-clean-100/4640/19189/4640-19189-0010.flac,0.4952822017643741,train-clean-100/6563/285357/6563-285357-0011.flac,0.7068139892968949,train-clean-100/5678/43303/5678-43303-0030.flac,0.6046671278890285,train-clean-100/4481/17498/4481-17498-0023.flac,0.597557664621343,train-clean-100/6531/61334/6531-61334-0014.flac,0.7867572820488876,train-clean-100/5192/19397/5192-19397-0047.flac,0.7335112141371343,train-clean-100/39/121915/39-121915-0001.flac,1.0417237394295833,tr/40gc020z_1.5342_40ma010w_-1.5342.wav,1.581575506836248
460-172359-0088_7190-90542-0039_3983-5371-0039_332-128985-0063_8324-286683-0035_8312-279791-0000_4853-27671-0006_696-92939-0006_3857-180923-0012_4813-248638-0026,train-clean-100/460/172359/460-172359-0088.flac,0.882263191862495,train-clean-100/7190/90542/7190-90542-0039.flac,0.6938682259106236,train-clean-100/3983/5371/3983-5371-0039.flac,0.4071600484439607,train-clean-100/332/128985/332-128985-0063.flac,0.5958518358012616,train-clean-100/8324/286683/8324-286683-0035.flac,0.530521572439207,train-clean-100/8312/279791/8312-279791-0000.flac,0.966426248895383,train-clean-100/4853/27671/4853-27671-0006.flac,0.7371807719082909,train-clean-100/696/92939/696-92939-0006.flac,0.46646433984051666,train-clean-100/3857/180923/3857-180923-0012.flac,0.8882696605257352,train-clean-100/4813/248638/4813-248638-0026.flac,0.6460947983339514,tr/20vo010q_1.2098_01sc0210_-1.2098.wav,1.864140388604063
6880-216547-0018_32-21634-0011_6272-70168-0022_3699-19402-0029_5463-39173-0015_83-9960-0028_2911-15045-0018_40-222-0037_150-126107-0007_7190-90543-0009,train-clean-100/6880/216547/6880-216547-0018.flac,0.5973292047730928,train-clean-100/32/21634/32-21634-0011.flac,0.3901927218800281,train-clean-100/6272/70168/6272-70168-0022.flac,0.5253563644070615,train-clean-100/3699/19402/3699-19402-0029.flac,0.7547996036173852,train-clean-100/5463/39173/5463-39173-0015.flac,0.7296708149346642,train-clean-100/83/9960/83-9960-0028.flac,0.8199470038604765,train-clean-100/2911/15045/2911-15045-0018.flac,0.3847119788985915,train-clean-100/40/222/40-222-0037.flac,0.4858470845046849,train-clean-100/150/126107/150-126107-0007.flac,0.9784693707489011,train-clean-100/7190/90543/7190-90543-0009.flac,0.6323831597083291,tr/01bo0302_1.4696_40fc020j_-1.4696.wav,2.9878711560484814
7113-86041-0030_1263-141777-0011_7178-34644-0005_2159-179156-0025_6367-65536-0065_2436-2476-0005_8098-275181-0033_1841-150351-0013_1246-135815-0020_1553-140047-0020,train-clean-100/7113/86041/7113-86041-0030.flac,0.4042384570361008,train-clean-100/1263/141777/1263-141777-0011.flac,0.84375972985596,train-clean-100/7178/34644/7178-34644-0005.flac,0.8737394159823402,train-clean-100/2159/179156/2159-179156-0025.flac,0.6821227634127628,train-clean-100/6367/65536/6367-65536-0065.flac,0.464899213271091,train-clean-100/2436/2476/2436-2476-0005.flac,1.0376237191536557,train-clean-100/8098/275181/8098-275181-0033.flac,0.30738796569931237,train-clean-100/1841/150351/1841-150351-0013.flac,0.7792702868318447,train-clean-100/1246/135815/1246-135815-0020.flac,0.26970869156874655,train-clean-100/1553/140047/1553-140047-0020.flac,0.7687254302024771,tr/01so0304_0.012518_403c021d_-0.012518.wav,1.1245537680092825
730-360-0001_2893-139322-0033_6078-54013-0001_2989-138035-0027_5808-54425-0056_405-130894-0006_39-121915-0003_1246-124548-0050_1098-133695-0011_5049-25947-0113,train-clean-100/730/360/730-360-0001.flac,0.3422806593505348,train-clean-100/2893/139322/2893-139322-0033.flac,0.7543390959736889,train-clean-100/6078/54013/6078-54013-0001.flac,0.7727288612953572,train-clean-100/2989/138035/2989-138035-0027.flac,0.501486601884523,train-clean-100/5808/54425/5808-54425-0056.flac,0.30272111664468115,train-clean-100/405/130894/405-130894-0006.flac,0.39402857105599975,train-clean-100/39/121915/39-121915-0003.flac,1.963768358051436,train-clean-100/1246/124548/1246-124548-0050.flac,1.238711487280297,train-clean-100/1098/133695/1098-133695-0011.flac,0.47803697874263257,train-clean-100/5049/25947/5049-25947-0113.flac,1.0117603520119276,tr/028o030j_0.25882_01fc020y_-0.25882.wav,1.383477322238395
3242-8112-0035_7312-92432-0018_2893-139322-0039_3440-171009-0062_6818-68772-0007_5104-33406-0021_4267-78186-0011_6272-70168-0007_2136-5147-0036_4018-107338-0029,train-clean-100/3242/8112/3242-8112-0035.flac,0.48060712534163763,train-clean-100/7312/92432/7312-92432-0018.flac,0.5135427109542684,train-clean-100/2893/139322/2893-139322-0039.flac,1.2838974056774222,train-clean-100/3440/171009/3440-171009-0062.flac,0.8189408861985474,train-clean-100/6818/68772/6818-68772-0007.flac,0.38979190229264693,train-clean-100/5104/33406/5104-33406-0021.flac,0.6352193424306786,train-clean-100/4267/78186/4267-78186-0011.flac,0.4998068506148174,train-clean-100/6272/70168/6272-70168-0007.flac,0.8445824436618624,train-clean-100/2136/5147/2136-5147-0036.flac,0.35420997014665273,train-clean-100/4018/107338/4018-107338-0029.flac,0.5934438110405178,tr/01jo0304_2.0067_40nc020q_-2.0067.wav,2.4152915536263633
87-121553-0036_7113-86041-0110_250-140277-0013_7067-76047-0009_163-122947-0009_6385-220959-0008_5778-12761-0046_1737-142397-0031_229-130880-0059_8630-305213-0036,train-clean-100/87/121553/87-121553-0036.flac,0.7033799247711519,train-clean-100/7113/86041/7113-86041-0110.flac,0.6099626406416732,train-clean-100/250/140277/250-140277-0013.flac,0.8632393533768951,train-clean-100/7067/76047/7067-76047-0009.flac,0.5700379014040529,train-clean-100/163/122947/163-122947-0009.flac,1.197219362599671,train-clean-100/6385/220959/6385-220959-0008.flac,0.6281186339328402,train-clean-100/5778/12761/5778-12761-0046.flac,0.5803442352161919,train-clean-100/1737/142397/1737-142397-0031.flac,0.4539040321254667,train-clean-100/229/130880/229-130880-0059.flac,0.45311477829804675,train-clean-100/8630/305213/8630-305213-0036.flac,0.49819428136152893,tr/409c021f_1.3404_207o0109_-1.3404.wav,1.8268759297507857
1263-138246-0020_1898-145715-0003_1447-17506-0001_1081-125237-0032_89-218-0025_412-126975-0088_5678-43302-0008_8468-286673-0005_1737-148989-0030_1455-138263-0037,train-clean-100/1263/138246/1263-138246-0020.flac,0.6523408344012075,train-clean-100/1898/145715/1898-145715-0003.flac,1.2005649854789875,train-clean-100/1447/17506/1447-17506-0001.flac,0.5399017893629862,train-clean-100/1081/125237/1081-125237-0032.flac,0.34544742415689045,train-clean-100/89/218/89-218-0025.flac,0.7337087352970247,train-clean-100/412/126975/412-126975-0088.flac,0.5472450474183357,train-clean-100/5678/43302/5678-43302-0008.flac,0.47150233247100204,train-clean-100/8468/286673/8468-286673-0005.flac,0.39293464771260206,train-clean-100/1737/148989/1737-148989-0030.flac,0.7167314299869817,train-clean-100/1455/138263/1455-138263-0037.flac,0.8769327947435516,tr/407o030s_1.3479_011c0201_-1.3479.wav,1.051489710879725
2007-132570-0014_8629-261140-0007_1737-142397-0025_4137-11702-0040_1455-138263-0022_89-218-0017_4830-25904-0037_8419-293469-0018_6415-100596-0003_2514-149482-0049,train-clean-100/2007/132570/2007-132570-0014.flac,0.40267024206432844,train-clean-100/8629/261140/8629-261140-0007.flac,0.38278970593603895,train-clean-100/1737/142397/1737-142397-0025.flac,0.30431011131462565,train-clean-100/4137/11702/4137-11702-0040.flac,0.326415111352309,train-clean-100/1455/138263/1455-138263-0022.flac,0.3785972448255566,train-clean-100/89/218/89-218-0017.flac,0.23537419738891313,train-clean-100/4830/25904/4830-25904-0037.flac,0.6195556874762695,train-clean-100/8419/293469/8419-293469-0018.flac,0.7354203845045194,train-clean-100/6415/100596/6415-100596-0003.flac,0.6653329763714918,train-clean-100/2514/149482/2514-149482-0049.flac,0.4855938377620879,tr/02ao030l_0.60962_40go0310_-0.60962.wav,0.28610810240506507
831-130746-0031_7517-100429-0014_1970-10594-0022_1723-141149-0072_5688-15787-0032_5322-7680-0006_8014-112586-0002_4051-10927-0011_4397-15678-0011_233-134440-0053,train-clean-100/831/130746/831-130746-0031.flac,0.4361995122531823,train-clean-100/7517/100429/7517-100429-0014.flac,0.7888650903798395,train-clean-100/1970/10594/1970-10594-0022.flac,0.45811331651818776,train-clean-100/1723/141149/1723-141149-0072.flac,0.5848678895101461,train-clean-100/5688/15787/5688-15787-0032.flac,0.34052690909879535,train-clean-100/5322/7680/5322-7680-0006.flac,0.4996367093687948,train-clean-100/8014/112586/8014-112586-0002.flac,0.8803272257418476,train-clean-100/4051/10927/4051-10927-0011.flac,0.6072533151916601,train-clean-100/4397/15678/4397-15678-0011.flac,0.9535039042957558,train-clean-100/233/134440/233-134440-0053.flac,0.7914050290721609,tr/01zo031e_1.7605_20do0109_-1.7605.wav,2.4009389815491633
7178-34644-0007_4898-28461-0002_2436-2481-0029_254-127705-0028_40-121026-0005_5049-25947-0051_7402-90848-0056_8095-274346-0005_6529-62556-0025_4018-103416-0002,train-clean-100/7178/34644/7178-34644-0007.flac,0.5934866680128137,train-clean-100/4898/28461/4898-28461-0002.flac,0.427122411134518,train-clean-100/2436/2481/2436-2481-0029.flac,0.9066826134846836,train-clean-100/254/127705/254-127705-0028.flac,0.32036277927788537,train-clean-100/40/121026/40-121026-0005.flac,0.6447931566070333,train-clean-100/5049/25947/5049-25947-0051.flac,0.9226605300931916,train-clean-100/7402/90848/7402-90848-0056.flac,0.8333509536534957,train-clean-100/8095/274346/8095-274346-0005.flac,0.5519195757191488,train-clean-100/6529/62556/6529-62556-0025.flac,0.9156902977688983,train-clean-100/4018/103416/4018-103416-0002.flac,0.4998677706614133,tr/01io0301_1.5898_02dc0214_-1.5898.wav,2.823371410942672
6078-54007-0003_696-93314-0022_6476-57446-0061_4340-15220-0075_39-121914-0002_2416-152139-0046_6209-34599-0004_8312-279790-0019_1737-146161-0008_4441-76250-0008,train-clean-100/6078/54007/6078-54007-0003.flac,0.5669390580720776,train-clean-100/696/93314/696-93314-0022.flac,0.49918735457436586,train-clean-100/6476/57446/6476-57446-0061.flac,0.4407874954719386,train-clean-100/4340/15220/4340-15220-0075.flac,0.7140811138625293,train-clean-100/39/121914/39-121914-0002.flac,0.5536075242646442,train-clean-100/2416/152139/2416-152139-0046.flac,0.8010523317956784,train-clean-100/6209/34599/6209-34599-0004.flac,0.4654552910384458,train-clean-100/8312/279790/8312-279790-0019.flac,0.522804198841812,train-clean-100/1737/146161/1737-146161-0008.flac,0.8708528724106512,train-clean-100/4441/76250/4441-76250-0008.flac,0.44412675142394265,tr/025o030p_1.8569_20bc0105_-1.8569.wav,4.164657577746973
8747-293952-0090_669-129061-0080_6081-41998-0020_2002-139469-0056_5163-18515-0000_6563-285357-0005_4813-248638-0012_4680-16026-0023_1455-138263-0041_8312-279790-0026,train-clean-100/8747/293952/8747-293952-0090.flac,0.5433161874326922,train-clean-100/669/129061/669-129061-0080.flac,0.4413318610383918,train-clean-100/6081/41998/6081-41998-0020.flac,0.43480753508339076,train-clean-100/2002/139469/2002-139469-0056.flac,0.6065979703352864,train-clean-100/5163/18515/5163-18515-0000.flac,0.45883781353857345,train-clean-100/6563/285357/6563-285357-0005.flac,0.569992183184248,train-clean-100/4813/248638/4813-248638-0012.flac,0.6028188755738566,train-clean-100/4680/16026/4680-16026-0023.flac,1.129488965833281,train-clean-100/1455/138263/1455-138263-0041.flac,0.7859838742152001,train-clean-100/8312/279790/8312-279790-0026.flac,0.3814274828977167,tr/40go030n_0.14503_025o0316_-0.14503.wav,0.3460482021479933
4051-10927-0019_3242-67153-0030_5678-43302-0021_2989-138035-0000_3168-173565-0029_8324-286683-0001_8580-287363-0025_19-227-0049_8468-294887-0003_2289-152258-0011,train-clean-100/4051/10927/4051-10927-0019.flac,0.790154040325201,train-clean-100/3242/67153/3242-67153-0030.flac,0.7394378754433457,train-clean-100/5678/43302/5678-43302-0021.flac,0.506420674418223,train-clean-100/2989/138035/2989-138035-0000.flac,0.8684825306582447,train-clean-100/3168/173565/3168-173565-0029.flac,0.7607235300716765,train-clean-100/8324/286683/8324-286683-0001.flac,0.683155297774785,train-clean-100/8580/287363/8580-287363-0025.flac,0.5132039154388638,train-clean-100/19/227/19-227-0049.flac,0.7986495463190424,train-clean-100/8468/294887/8468-294887-0003.flac,0.4126127656087561,train-clean-100/2289/152258/2289-152258-0011.flac,0.577760870940811,tr/01jo030v_0.82131_024c020k_-0.82131.wav,0.31404152553353704
4640-19187-0006_5678-43301-0019_1502-122619-0001_458-126290-0017_8580-287364-0041_730-360-0018_8063-274115-0014_3486-166446-0019_1363-139304-0009_1263-141777-0037,train-clean-100/4640/19187/4640-19187-0006.flac,0.5853598738102279,train-clean-100/5678/43301/5678-43301-0019.flac,0.37350904981458993,train-clean-100/1502/122619/1502-122619-0001.flac,0.5113923572606818,train-clean-100/458/126290/458-126290-0017.flac,0.31010708244364066,train-clean-100/8580/287364/8580-287364-0041.flac,0.5516460541732422,train-clean-100/730/360/730-360-0018.flac,0.5988267668917233,train-clean-100/8063/274115/8063-274115-0014.flac,0.8221817528277955,train-clean-100/3486/166446/3486-166446-0019.flac,0.2716791750310784,train-clean-100/1363/139304/1363-139304-0009.flac,0.5409003486356071,train-clean-100/1263/141777/1263-141777-0037.flac,0.6334954570769831,tr/20aa010d_2.3342_01zo030t_-2.3342.wav,1.6951850658825385
3374-298032-0006_8088-284756-0086_2182-181173-0007_4830-25904-0016_8051-118101-0014_3723-171631-0046_6367-65536-0039_1624-142933-0003_78-369-0005_3242-8112-0028,train-clean-100/3374/298032/3374-298032-0006.flac,0.7017666129635106,train-clean-100/8088/284756/8088-284756-0086.flac,0.7393490717541765,train-clean-100/2182/181173/2182-181173-0007.flac,0.4216741255653919,train-clean-100/4830/25904/4830-25904-0016.flac,0.5728507057561744,train-clean-100/8051/118101/8051-118101-0014.flac,0.576544155383378,train-clean-100/3723/171631/3723-171631-0046.flac,0.8033535494541345,train-clean-100/6367/65536/6367-65536-0039.flac,0.1939126847858043,train-clean-100/1624/142933/1624-142933-0003.flac,0.7336237381845057,train-clean-100/78/369/78-369-0005.flac,0.6077311750788993,train-clean-100/3242/8112/3242-8112-0028.flac,0.6979585831738208,tr/025o030l_1.0992_01bc020q_-1.0992.wav,1.0235196318480095
