mixture_ID,source_1_path,source_1_gain,noise_path,noise_gain
2893-139310-0034,train-clean-100/2893/139310/2893-139310-0034.flac,0.725871382674592,tr/40kc021c_1.8886_209a010x_-1.8886sp08.wav,3.6475925482872746
696-92939-0036,train-clean-100/696/92939/696-92939-0036.flac,0.27512425376161137,tr/40la010g_1.0126_20jc0102_-1.0126sp08.wav,0.8121290781789764
5393-19218-0035,train-clean-100/5393/19218/5393-19218-0035.flac,0.5035795566299299,tr/01ko0308_0.9444_01pc020x_-0.9444.wav,0.9946270524569473
6367-74004-0006,train-clean-100/6367/74004/6367-74004-0006.flac,0.40324759453644055,tr/407o0319_1.3514_026c0214_-1.3514sp08.wav,1.1118077004363247
4195-186236-0017,train-clean-100/4195/186236/4195-186236-0017.flac,0.3884899260742043,tr/207o0109_1.6326_01ya0108_-1.6326sp08.wav,1.715719232582591
6476-96661-0007,train-clean-100/6476/96661/6476-96661-0007.flac,0.1970462101978451,tr/20ko0106_2.3801_206o0105_-2.3801sp08.wav,0.6357080338686405
8014-280382-0003,train-clean-100/8014/280382/8014-280382-0003.flac,0.7071763216197686,tr/20no010d_2.1384_207a0112_-2.1384.wav,1.938445333024703
5808-48608-0046,train-clean-100/5808/48608/5808-48608-0046.flac,0.9115119592989094,tr/20uo0108_0.86445_20mc010o_-0.86445sp08.wav,1.441026678250599
4160-11549-0002,train-clean-100/4160/11549/4160-11549-0002.flac,0.5832661375261214,tr/20bc0105_2.2694_01zo0305_-2.2694sp08.wav,0.7052823884529543
669-129061-0054,train-clean-100/669/129061/669-129061-0054.flac,0.4338137221721745,tr/406o030e_2.3306_01uo030o_-2.3306sp08.wav,1.0041798338580965
250-142276-0003,train-clean-100/250/142276/250-142276-0003.flac,0.5752171890812677,tr/40fo0317_0.83291_408o0315_-0.83291sp08.wav,1.9178624002675164
8088-284756-0012,train-clean-100/8088/284756/8088-284756-0012.flac,0.8800241368982825,tr/026o030f_2.1564_20eo010l_-2.1564sp08.wav,0.9997838085471827
6415-116629-0010,train-clean-100/6415/116629/6415-116629-0010.flac,0.5700936914743417,tr/407a010f_1.707_40fo030i_-1.707sp08.wav,2.0384750260989652
6476-57446-0021,train-clean-100/6476/57446/6476-57446-0021.flac,0.5465666656185758,tr/011c020d_0.032986_023o0303_-0.032986sp08.wav,1.2441676828036703
730-360-0029,train-clean-100/730/360/730-360-0029.flac,0.7467095788716828,tr/01po0318_1.3988_021o030s_-1.3988.wav,0.7884330710825322
250-142286-0026,train-clean-100/250/142286/250-142286-0026.flac,0.5377832639708022,tr/207a0106_1.1732_401o0304_-1.1732sp08.wav,1.737007382609165
1898-145715-0017,train-clean-100/1898/145715/1898-145715-0017.flac,1.2191810335862163,tr/013c021a_1.7064_01xo0305_-1.7064.wav,1.4988719242110402
6818-76332-0041,train-clean-100/6818/76332/6818-76332-0041.flac,0.8339573081473733,tr/01eo030z_0.70598_01oo0306_-0.70598sp08.wav,0.45598932936632147
3879-174923-0007,train-clean-100/3879/174923/3879-174923-0007.flac,0.3807702375551957,tr/20oa010m_1.8538_01bc0208_-1.8538.wav,6.832618248123462
2910-131096-0021,train-clean-100/2910/131096/2910-131096-0021.flac,0.6843950731728603,tr/20no010j_0.77605_20ca010j_-0.77605sp08.wav,0.41973158563521784
8226-274369-0063,train-clean-100/8226/274369/8226-274369-0063.flac,0.2682630150583406,tr/40ia0107_1.0596_017a0110_-1.0596sp08.wav,1.2536854822970798
6147-34605-0025,train-clean-100/6147/34605/6147-34605-0025.flac,0.7981599619554742,tr/01vo030p_1.1155_20nc010n_-1.1155sp08.wav,1.6231814653350478
248-130652-0039,train-clean-100/248/130652/248-130652-0039.flac,0.7514364695596526,tr/40ka0107_0.8724_01xc0209_-0.8724sp12.wav,2.9676640097603055
7302-86814-0023,train-clean-100/7302/86814/7302-86814-0023.flac,0.4077451217946316,tr/025o031c_1.2475_027o0312_-1.2475sp12.wav,1.6728725579004153
3982-178459-0019,train-clean-100/3982/178459/3982-178459-0019.flac,0.4075025893472631,tr/02co0316_0.48012_20gc010g_-0.48012sp08.wav,2.051553259842979
625-132112-0012,train-clean-100/625/132112/625-132112-0012.flac,1.0677604654525361,tr/025o030g_0.68372_01gc0214_-0.68372sp08.wav,3.0463001740119346
5652-39938-0028,train-clean-100/5652/39938/5652-39938-0028.flac,0.7232970611766892,tr/01to031a_1.105_01eo031b_-1.105sp08.wav,1.8972575638638096
4160-11549-0014,train-clean-100/4160/11549/4160-11549-0014.flac,0.48114138729950867,tr/01ko0301_0.78197_01va0104_-0.78197.wav,1.719593410837607
5463-39173-0001,train-clean-100/5463/39173/5463-39173-0001.flac,0.9594740299846597,tr/40kc020s_1.0684_01io0309_-1.0684sp08.wav,1.0079443516672015
78-368-0020,train-clean-100/78/368/78-368-0020.flac,0.8577358616808457,tr/01kc021a_1.7596_01sa010b_-1.7596sp12.wav,4.1199660510809695
6385-34655-0032,train-clean-100/6385/34655/6385-34655-0032.flac,0.6114353596319707,tr/404o030s_0.79882_024a010d_-0.79882.wav,0.5740150824864838
78-369-0060,train-clean-100/78/369/78-369-0060.flac,0.8508903899949912,tr/407c021d_2.0883_016c021d_-2.0883sp08.wav,1.8452834057220988
696-93314-0038,train-clean-100/696/93314/696-93314-0038.flac,0.39776265899922897,tr/20rc0105_0.81368_01uc020j_-0.81368sp08.wav,2.5515599341467943
2384-152900-0065,train-clean-100/2384/152900/2384-152900-0065.flac,0.6645370110878145,tr/40go030o_0.15664_025a0101_-0.15664sp08.wav,2.4148306659850602
6437-66173-0033,train-clean-100/6437/66173/6437-66173-0033.flac,0.6073817672434197,tr/40mc020j_0.88823_01ia0101_-0.88823sp08.wav,1.7695336379753719
89-218-0048,train-clean-100/89/218/89-218-0048.flac,0.42117041470706773,tr/40do030z_2.0203_20to0107_-2.0203sp08.wav,0.5489926347981998
3947-13262-0024,train-clean-100/3947/13262/3947-13262-0024.flac,0.36187872544380373,tr/207o0101_1.1948_40bc0212_-1.1948.wav,0.6587594136116015
3240-131231-0064,train-clean-100/3240/131231/3240-131231-0064.flac,0.6251297525925786,tr/20so010k_2.2894_026o030w_-2.2894sp08.wav,0.6277665483679659
89-218-0007,train-clean-100/89/218/89-218-0007.flac,0.37050923703000316,tr/206o010b_0.44573_40ba0114_-0.44573sp08.wav,3.4348688093794126
4340-15220-0085,train-clean-100/4340/15220/4340-15220-0085.flac,1.201110919766177,tr/20fo010p_2.4924_207a010u_-2.4924.wav,1.3589281928714367
2518-154826-0005,train-clean-100/2518/154826/2518-154826-0005.flac,0.9959194611410451,tr/01vo030p_0.55839_028o030p_-0.55839sp08.wav,1.2509955334748728
6437-66173-0029,train-clean-100/6437/66173/6437-66173-0029.flac,0.4736805545288865,tr/20la010v_0.5902_01zo0310_-0.5902sp12.wav,0.9147353174086783
4680-16041-0005,train-clean-100/4680/16041/4680-16041-0005.flac,0.948085370070592,tr/018c020q_2.0976_40lo030v_-2.0976sp12.wav,2.3226005970307875
625-132112-0058,train-clean-100/625/132112/625-132112-0058.flac,0.7854877099822529,tr/016o030h_1.6396_20qc0101_-1.6396sp08.wav,0.4624511857435523
8975-270782-0105,train-clean-100/8975/270782/8975-270782-0105.flac,0.7953433950378229,tr/01zo030y_1.6585_20rc010c_-1.6585sp08.wav,0.8655120084471295
460-172359-0046,train-clean-100/460/172359/460-172359-0046.flac,0.3906166889164831,tr/011c0203_2.1945_015a010v_-2.1945.wav,1.273319717142543
2691-156745-0017,train-clean-100/2691/156745/2691-156745-0017.flac,0.7734144361307937,tr/40ha010n_0.249_01so0312_-0.249.wav,1.6917467121880236
7367-86737-0086,train-clean-100/7367/86737/7367-86737-0086.flac,0.8838095025330582,tr/01ac020d_0.26549_01zc0217_-0.26549.wav,0.6780345444739353
625-132118-0045,train-clean-100/625/132118/625-132118-0045.flac,0.6623964318911844,tr/20lc010o_0.93682_20ma010y_-0.93682sp08.wav,1.3729863151910664
6209-34601-0025,train-clean-100/6209/34601/6209-34601-0025.flac,0.47079476399559844,tr/02ac0202_0.53427_01ic020j_-0.53427sp08.wav,3.106238139559046
322-124146-0005,train-clean-100/322/124146/322-124146-0005.flac,0.5784205762767777,tr/01oa010q_1.3032_01fa0113_-1.3032sp08.wav,1.3073005593462852
4214-7146-0063,train-clean-100/4214/7146/4214-7146-0063.flac,0.4819584148222151,tr/01zc0217_0.12696_018a010w_-0.12696sp08.wav,0.9815688728282423
250-142276-0025,train-clean-100/250/142276/250-142276-0025.flac,0.42932658175735866,tr/20bo0103_2.2184_206o0102_-2.2184sp08.wav,1.2438107724101608
481-123720-0035,train-clean-100/481/123720/481-123720-0035.flac,0.7605569967648692,tr/40ja010b_2.1882_20lo010k_-2.1882sp08.wav,1.2531216172525756
7447-91186-0019,train-clean-100/7447/91186/7447-91186-0019.flac,0.7325541342365486,tr/01ko030a_1.0998_40eo0301_-1.0998sp08.wav,0.30241933480988187
8226-274369-0045,train-clean-100/8226/274369/8226-274369-0045.flac,0.5629653979582759,tr/029o030m_0.6114_01vo030l_-0.6114sp12.wav,2.5547542459483665
6019-3185-0008,train-clean-100/6019/3185/6019-3185-0008.flac,0.4947698692953562,tr/02ac020p_1.9756_20bc0102_-1.9756sp12.wav,0.38918897794084834
1246-124548-0050,train-clean-100/1246/124548/1246-124548-0050.flac,1.8783112832956608,tr/016o030i_2.1399_01wc0207_-2.1399sp08.wav,0.3922106637921923
1263-139804-0006,train-clean-100/1263/139804/1263-139804-0006.flac,0.747943164134504,tr/206o0108_1.6414_021c0204_-1.6414sp08.wav,8.35464866612691
226-131532-0018,train-clean-100/226/131532/226-131532-0018.flac,0.5825850344872422,tr/20jc0101_2.2368_208o0102_-2.2368sp08.wav,2.345680230024464
8838-298545-0029,train-clean-100/8838/298545/8838-298545-0029.flac,0.44478780146078245,tr/01vc0208_1.5247_025o030x_-1.5247.wav,1.322914236526883
5104-33407-0029,train-clean-100/5104/33407/5104-33407-0029.flac,0.6278887334152563,tr/01lc021c_0.80861_01ya010u_-0.80861sp08.wav,0.5189177944952896
4297-13009-0049,train-clean-100/4297/13009/4297-13009-0049.flac,0.7234634768713846,tr/01gc020e_2.4484_01lo0307_-2.4484.wav,3.628353138870069
125-121124-0083,train-clean-100/125/121124/125-121124-0083.flac,0.6721563936321242,tr/20ra010a_2.3412_20fa0101_-2.3412.wav,2.3159268069584247
3235-28433-0007,train-clean-100/3235/28433/3235-28433-0007.flac,0.4124437895570497,tr/01ro030l_2.1109_01go0301_-2.1109sp08.wav,2.5183377233275186
1263-139804-0018,train-clean-100/1263/139804/1263-139804-0018.flac,0.5152549169248317,tr/209a010z_1.0128_01bo0301_-1.0128sp08.wav,1.9974805018610504
1455-134435-0054,train-clean-100/1455/134435/1455-134435-0054.flac,0.42124983816976663,tr/01na0105_1.5504_01fa010m_-1.5504sp08.wav,0.6594545203903317
7148-7763-0009,train-clean-100/7148/7763/7148-7763-0009.flac,0.6020642534546833,tr/01fa0113_1.3624_01oc021d_-1.3624sp08.wav,2.4275424574150253
3259-158083-0050,train-clean-100/3259/158083/3259-158083-0050.flac,0.50990367019246,tr/019a0106_0.02386_01zo030t_-0.02386sp12.wav,1.4005126665800611
3982-178459-0039,train-clean-100/3982/178459/3982-178459-0039.flac,0.7169073245442174,tr/40oa010b_2.2274_025o030z_-2.2274.wav,0.3536531316273138
1455-138263-0013,train-clean-100/1455/138263/1455-138263-0013.flac,1.0960245110106739,tr/01tc021f_0.11861_019c0205_-0.11861sp08.wav,2.2643444712495078
2952-407-0003,train-clean-100/2952/407/2952-407-0003.flac,0.45734637946416834,tr/01pc0201_2.4753_20ko010e_-2.4753.wav,1.075989605799781
2843-152918-0032,train-clean-100/2843/152918/2843-152918-0032.flac,0.8707740469807993,tr/018c0219_1.7593_207o0108_-1.7593sp08.wav,2.2122337858354344
5652-19215-0001,train-clean-100/5652/19215/5652-19215-0001.flac,0.7237411835367628,tr/20pa010o_2.1568_01zo030b_-2.1568sp08.wav,3.075228454758489
2514-149482-0002,train-clean-100/2514/149482/2514-149482-0002.flac,0.7560833068710323,tr/028o030l_0.18969_01lo030x_-0.18969.wav,1.7251554742647919
625-132118-0028,train-clean-100/625/132118/625-132118-0028.flac,0.9668311429535104,tr/01rc020p_1.8886_207o010d_-1.8886sp08.wav,0.3408725539798819
87-121553-0098,train-clean-100/87/121553/87-121553-0098.flac,0.45391356997308535,tr/40go030n_0.14503_025o0316_-0.14503sp12.wav,0.26382923080417864
403-126855-0015,train-clean-100/403/126855/403-126855-0015.flac,0.8862343988814135,tr/20vo010i_1.2344_02ec020d_-1.2344sp08.wav,1.5012154531515798
1737-146161-0004,train-clean-100/1737/146161/1737-146161-0004.flac,0.762392936944207,tr/20nc010b_0.30279_20bo010l_-0.30279sp08.wav,3.2187464262621925
1553-140047-0024,train-clean-100/1553/140047/1553-140047-0024.flac,1.365772610918118,tr/02ao031a_1.0129_016c020u_-1.0129sp08.wav,0.6491073962418066
625-132112-0014,train-clean-100/625/132112/625-132112-0014.flac,0.6880310104199506,tr/40lo030l_0.8189_021o0311_-0.8189sp08.wav,0.3514892461928682
6272-70191-0015,train-clean-100/6272/70191/6272-70191-0015.flac,0.35422500904880433,tr/01yo030k_1.975_20do0109_-1.975sp08.wav,0.6389956456681841
887-123291-0005,train-clean-100/887/123291/887-123291-0005.flac,0.5842900228172394,tr/404c0213_0.88245_017a010b_-0.88245sp08.wav,1.8709394911274464
1116-137572-0005,train-clean-100/1116/137572/1116-137572-0005.flac,1.6142845161405044,tr/02eo030q_0.1135_01yo0303_-0.1135sp08.wav,0.961978128555928
405-130894-0013,train-clean-100/405/130894/405-130894-0013.flac,0.5848611019548796,tr/20na0104_2.4074_01ko030j_-2.4074sp08.wav,0.6758822801173553
3830-12530-0021,train-clean-100/3830/12530/3830-12530-0021.flac,0.5176956047154692,tr/02ec020h_1.4111_207o010d_-1.4111.wav,1.8241502092153377
201-127786-0043,train-clean-100/201/127786/201-127786-0043.flac,0.4994846904595409,tr/01do031f_1.522_40po0317_-1.522sp08.wav,2.3345365727036613
