mixture_ID,source_1_path,source_1_gain,source_2_path,source_2_gain,source_3_path,source_3_gain,source_4_path,source_4_gain,source_5_path,source_5_gain,noise_path,noise_gain
8630-305212-0029_1578-6379-0044_8123-275193-0008_1034-121119-0004_5867-48852-0111,train-clean-100/8630/305212/8630-305212-0029.flac,0.4858492913307768,train-clean-100/1578/6379/1578-6379-0044.flac,0.4431234349768239,train-clean-100/8123/275193/8123-275193-0008.flac,0.7546894576759752,train-clean-100/1034/121119/1034-121119-0004.flac,0.4386574335547615,train-clean-100/5867/48852/5867-48852-0111.flac,0.8002457005794197,tr/40gc020w_1.8727_023o0305_-1.8727.wav,1.2496525053554612
374-180298-0043_2436-2481-0028_1235-135883-0037_1553-140047-0051_6454-120342-0035,train-clean-100/374/180298/374-180298-0043.flac,0.8267540984841529,train-clean-100/2436/2481/2436-2481-0028.flac,1.4222735143173084,train-clean-100/1235/135883/1235-135883-0037.flac,1.1572627977416152,train-clean-100/1553/140047/1553-140047-0051.flac,0.9099879857450704,train-clean-100/6454/120342/6454-120342-0035.flac,0.2943109248109776,tr/01vo0309_2.2917_01ro030y_-2.2917.wav,3.571331743196729
6531-61334-0099_150-126112-0002_1898-145715-0032_2764-36619-0040_3664-178355-0018,train-clean-100/6531/61334/6531-61334-0099.flac,0.7840449243919727,train-clean-100/150/126112/150-126112-0002.flac,1.240178956619752,train-clean-100/1898/145715/1898-145715-0032.flac,1.0107028561756395,train-clean-100/2764/36619/2764-36619-0040.flac,1.207045815714773,train-clean-100/3664/178355/3664-178355-0018.flac,0.3265829721752232,tr/02do031b_2.2863_020o030m_-2.2863.wav,1.1177804518920378
6272-70168-0029_458-126305-0028_3240-131231-0071_1034-121119-0092_8425-287387-0008,train-clean-100/6272/70168/6272-70168-0029.flac,0.9686527798924358,train-clean-100/458/126305/458-126305-0028.flac,0.3926532554411506,train-clean-100/3240/131231/3240-131231-0071.flac,0.45622766657118746,train-clean-100/1034/121119/1034-121119-0092.flac,0.4891928451078867,train-clean-100/8425/287387/8425-287387-0008.flac,0.49058973648725523,tr/011o030i_0.8132_01uc020h_-0.8132.wav,0.3386318693101668
2196-170151-0025_5390-24512-0030_3486-166446-0012_8088-284756-0042_1502-122619-0045,train-clean-100/2196/170151/2196-170151-0025.flac,0.42486974745249967,train-clean-100/5390/24512/5390-24512-0030.flac,0.5940145236126209,train-clean-100/3486/166446/3486-166446-0012.flac,0.14960789758340265,train-clean-100/8088/284756/8088-284756-0042.flac,0.5465779279998689,train-clean-100/1502/122619/1502-122619-0045.flac,0.4737659453114092,tr/20na0107_0.98353_01xo0308_-0.98353.wav,1.631649025273894
4481-17499-0018_8098-278252-0012_19-198-0037_2092-145706-0008_250-142286-0010,train-clean-100/4481/17499/4481-17499-0018.flac,0.670431962467989,train-clean-100/8098/278252/8098-278252-0012.flac,0.4489248971694262,train-clean-100/19/198/19-198-0037.flac,0.4804254727337991,train-clean-100/2092/145706/2092-145706-0008.flac,0.9651948697155087,train-clean-100/250/142286/250-142286-0010.flac,0.8396497353719294,tr/20oo0101_1.2741_01ao030d_-1.2741.wav,0.7078659552010876
2910-131096-0092_4051-11217-0014_1334-135589-0006_8630-305212-0039_3374-298026-0035,train-clean-100/2910/131096/2910-131096-0092.flac,0.8144649679301661,train-clean-100/4051/11217/4051-11217-0014.flac,0.4310936352993031,train-clean-100/1334/135589/1334-135589-0006.flac,0.4387527597667318,train-clean-100/8630/305212/8630-305212-0039.flac,0.47632205764633645,train-clean-100/3374/298026/3374-298026-0035.flac,0.86305211844939,tr/01po031a_0.51591_027o0302_-0.51591.wav,1.3613703690000571
1069-133709-0017_3699-19402-0009_2989-138028-0055_322-124147-0037_4362-15663-0012,train-clean-100/1069/133709/1069-133709-0017.flac,0.5412844423577938,train-clean-100/3699/19402/3699-19402-0009.flac,0.428701791143044,train-clean-100/2989/138028/2989-138028-0055.flac,0.7515270725515014,train-clean-100/322/124147/322-124147-0037.flac,0.5733812488223244,train-clean-100/4362/15663/4362-15663-0012.flac,0.6748548746450342,tr/01co030b_2.0431_02co030w_-2.0431.wav,4.847022061539282
6880-216547-0016_6563-285357-0042_3436-172171-0021_6272-70191-0007_125-121124-0024,train-clean-100/6880/216547/6880-216547-0016.flac,0.35899766578234243,train-clean-100/6563/285357/6563-285357-0042.flac,0.6044910549553074,train-clean-100/3436/172171/3436-172171-0021.flac,0.5143386704351995,train-clean-100/6272/70191/6272-70191-0007.flac,0.42072203807545117,train-clean-100/125/121124/125-121124-0024.flac,0.5826340308098292,tr/011o0317_2.023_01gc0203_-2.023.wav,0.8497329984780991
730-360-0008_7402-90848-0016_911-128684-0090_83-9960-0032_6529-62554-0022,train-clean-100/730/360/730-360-0008.flac,0.7609829965130107,train-clean-100/7402/90848/7402-90848-0016.flac,0.6431949777236257,train-clean-100/911/128684/911-128684-0090.flac,0.6520217094024106,train-clean-100/83/9960/83-9960-0032.flac,0.970408913599217,train-clean-100/6529/62554/6529-62554-0022.flac,0.3498562009171563,tr/027o030o_1.2743_01fa0104_-1.2743.wav,1.36657643183427
2817-142380-0004_3436-172162-0026_6836-61804-0031_2159-179156-0017_6437-66173-0048,train-clean-100/2817/142380/2817-142380-0004.flac,0.6851478206393276,train-clean-100/3436/172162/3436-172162-0026.flac,0.5909453005096285,train-clean-100/6836/61804/6836-61804-0031.flac,0.7501373285549685,train-clean-100/2159/179156/2159-179156-0017.flac,0.6461023719132006,train-clean-100/6437/66173/6437-66173-0048.flac,0.43376818184987087,tr/20eo0103_0.21106_02dc020f_-0.21106.wav,2.7218317709670603
26-495-0015_2764-36617-0007_2159-179154-0038_1447-130551-0031_6415-111615-0005,train-clean-100/26/495/26-495-0015.flac,0.6835085143075237,train-clean-100/2764/36617/2764-36617-0007.flac,0.9148094657589385,train-clean-100/2159/179154/2159-179154-0038.flac,0.3777358237274201,train-clean-100/1447/130551/1447-130551-0031.flac,1.4924072025622586,train-clean-100/6415/111615/6415-111615-0005.flac,0.2828963125457788,tr/026o0318_2.0096_20lo0103_-2.0096.wav,1.9021420465509724
460-172359-0058_5808-48608-0036_5514-19192-0002_7059-77900-0041_7113-86041-0024,train-clean-100/460/172359/460-172359-0058.flac,1.114392031124519,train-clean-100/5808/48608/5808-48608-0036.flac,0.39691019061643057,train-clean-100/5514/19192/5514-19192-0002.flac,0.5949990137791495,train-clean-100/7059/77900/7059-77900-0041.flac,0.7461243340809672,train-clean-100/7113/86041/7113-86041-0024.flac,0.8594495694186078,tr/018o0314_1.6378_20vc010j_-1.6378.wav,2.7527854503022864
2893-139322-0022_4297-13009-0049_587-54108-0028_1081-125237-0011_1553-140048-0038,train-clean-100/2893/139322/2893-139322-0022.flac,0.9244426588280886,train-clean-100/4297/13009/4297-13009-0049.flac,0.7477195841235276,train-clean-100/587/54108/587-54108-0028.flac,1.14083384230933,train-clean-100/1081/125237/1081-125237-0011.flac,0.29758247661376347,train-clean-100/1553/140048/1553-140048-0038.flac,0.6692946522911489,tr/20eo0104_1.755_206o0101_-1.755.wav,4.609256780680926
2007-132570-0004_2691-156750-0024_198-126831-0044_6818-76332-0020_7078-271888-0030,train-clean-100/2007/132570/2007-132570-0004.flac,0.5870019266729736,train-clean-100/2691/156750/2691-156750-0024.flac,0.6368747389316727,train-clean-100/198/126831/198-126831-0044.flac,1.320686226644666,train-clean-100/6818/76332/6818-76332-0020.flac,0.7702698719141831,train-clean-100/7078/271888/7078-271888-0030.flac,0.5009453907926616,tr/20qa0103_1.4076_01bo030y_-1.4076.wav,0.7580569940635413
248-130644-0028_1841-150351-0018_6078-54007-0038_2911-7601-0010_3242-67153-0012,train-clean-100/248/130644/248-130644-0028.flac,1.0955488656018777,train-clean-100/1841/150351/1841-150351-0018.flac,0.360349058452536,train-clean-100/6078/54007/6078-54007-0038.flac,0.6177324073080285,train-clean-100/2911/7601/2911-7601-0010.flac,0.37058898737202456,train-clean-100/3242/67153/3242-67153-0012.flac,0.6958941210622115,tr/014o030i_1.9009_01uo030q_-1.9009.wav,1.9942564934959788
839-130898-0091_4859-29340-0031_3440-171006-0027_26-496-0012_1447-130552-0013,train-clean-100/839/130898/839-130898-0091.flac,0.36455319599349406,train-clean-100/4859/29340/4859-29340-0031.flac,0.40757768608522926,train-clean-100/3440/171006/3440-171006-0027.flac,0.6343527766245882,train-clean-100/26/496/26-496-0012.flac,0.4887369151025097,train-clean-100/1447/130552/1447-130552-0013.flac,1.3447176323972616,tr/027o030g_0.0049146_20ic010i_-0.0049146.wav,0.4666574913738374
7148-59157-0016_1183-124566-0002_7278-246956-0020_8123-275216-0043_1502-122615-0002,train-clean-100/7148/59157/7148-59157-0016.flac,0.4807979473975274,train-clean-100/1183/124566/1183-124566-0002.flac,0.6076582579717431,train-clean-100/7278/246956/7278-246956-0020.flac,0.3700167861475612,train-clean-100/8123/275216/8123-275216-0043.flac,0.5494241120440255,train-clean-100/1502/122615/1502-122615-0002.flac,1.4017620112318723,tr/025o0316_0.63319_017c020l_-0.63319.wav,0.9942367598099553
909-131044-0031_2518-154825-0020_4853-27670-0029_2196-170151-0019_7635-105409-0018,train-clean-100/909/131044/909-131044-0031.flac,0.5542056550611225,train-clean-100/2518/154825/2518-154825-0020.flac,0.9042682556518807,train-clean-100/4853/27670/4853-27670-0029.flac,0.5475581291344764,train-clean-100/2196/170151/2196-170151-0019.flac,0.6440840367947025,train-clean-100/7635/105409/7635-105409-0018.flac,0.7095119317355758,tr/025o0301_1.4895_01lc020a_-1.4895.wav,2.318825014061045
2002-139469-0032_2836-5355-0053_2691-156745-0034_4297-13006-0026_6078-54007-0029,train-clean-100/2002/139469/2002-139469-0032.flac,0.6128625848236028,train-clean-100/2836/5355/2836-5355-0053.flac,0.6400402788883498,train-clean-100/2691/156745/2691-156745-0034.flac,0.38269027913665565,train-clean-100/4297/13006/4297-13006-0026.flac,0.34206271266888183,train-clean-100/6078/54007/6078-54007-0029.flac,0.2875546199369249,tr/20ka010u_0.55513_01ko031f_-0.55513.wav,1.1245793159576023
2092-145706-0025_163-122947-0064_7511-102419-0013_302-123504-0014_3242-67153-0029,train-clean-100/2092/145706/2092-145706-0025.flac,0.8081137569712254,train-clean-100/163/122947/163-122947-0064.flac,1.0540702227296126,train-clean-100/7511/102419/7511-102419-0013.flac,0.4710966912865932,train-clean-100/302/123504/302-123504-0014.flac,0.37055307213477556,train-clean-100/3242/67153/3242-67153-0029.flac,0.5660994658146087,tr/401o031a_1.9048_01zc0216_-1.9048.wav,0.6457872364424982
3235-11599-0015_3259-158083-0116_7059-77900-0002_4813-248638-0049_1447-130550-0027,train-clean-100/3235/11599/3235-11599-0015.flac,0.43181228467357785,train-clean-100/3259/158083/3259-158083-0116.flac,0.6558643029279595,train-clean-100/7059/77900/7059-77900-0002.flac,0.7837946487124574,train-clean-100/4813/248638/4813-248638-0049.flac,0.5121549449881478,train-clean-100/1447/130550/1447-130550-0027.flac,1.6622677089736455,tr/20kc010e_2.4695_20ga0104_-2.4695.wav,0.7700963600397638
4441-76262-0029_4195-186237-0021_2436-2477-0009_4297-13009-0020_5049-25947-0025,train-clean-100/4441/76262/4441-76262-0029.flac,0.35948209477102167,train-clean-100/4195/186237/4195-186237-0021.flac,0.6074627090493875,train-clean-100/2436/2477/2436-2477-0009.flac,0.7402971434728837,train-clean-100/4297/13009/4297-13009-0020.flac,0.5319483292760415,train-clean-100/5049/25947/5049-25947-0025.flac,1.0646108392538567,tr/40go0313_0.21957_40ec0206_-0.21957.wav,1.9703664739841524
32-21631-0019_831-130739-0040_403-128339-0027_4859-22176-0007_26-496-0015,train-clean-100/32/21631/32-21631-0019.flac,0.3780759330147744,train-clean-100/831/130739/831-130739-0040.flac,0.36821615647475164,train-clean-100/403/128339/403-128339-0027.flac,0.6280570670876787,train-clean-100/4859/22176/4859-22176-0007.flac,0.6331374692639511,train-clean-100/26/496/26-496-0015.flac,0.43923104098029886,tr/011o030h_0.70415_01eo031b_-0.70415.wav,0.6110490533561315
2952-408-0017_289-121665-0025_460-172359-0089_2836-5354-0029_248-130644-0020,train-clean-100/2952/408/2952-408-0017.flac,0.614157974321642,train-clean-100/289/121665/289-121665-0025.flac,0.7425581093626802,train-clean-100/460/172359/460-172359-0089.flac,0.48346262461361883,train-clean-100/2836/5354/2836-5354-0029.flac,0.38537972868384895,train-clean-100/248/130644/248-130644-0020.flac,0.6494433332501095,tr/011o030i_0.25314_01ja0107_-0.25314.wav,6.753643491428688
2136-5140-0022_3982-182255-0000_3830-12530-0009_1447-130551-0024_8088-284756-0007,train-clean-100/2136/5140/2136-5140-0022.flac,0.41544538685105575,train-clean-100/3982/182255/3982-182255-0000.flac,0.8029100739733807,train-clean-100/3830/12530/3830-12530-0009.flac,0.35629311138698455,train-clean-100/1447/130551/1447-130551-0024.flac,1.246865750032267,train-clean-100/8088/284756/8088-284756-0007.flac,0.6800437498588532,tr/40ac0206_1.8567_406o030u_-1.8567.wav,0.5613797317600281
4137-11702-0055_2817-142380-0019_1235-135884-0041_289-121652-0030_1578-140045-0026,train-clean-100/4137/11702/4137-11702-0055.flac,0.5946344779422246,train-clean-100/2817/142380/2817-142380-0019.flac,1.0824484829561696,train-clean-100/1235/135884/1235-135884-0041.flac,0.4933082168997918,train-clean-100/289/121652/289-121652-0030.flac,0.9290393488208768,train-clean-100/1578/140045/1578-140045-0026.flac,0.7319725108095374,tr/20mo0101_1.4232_01io030g_-1.4232.wav,1.9741789071068538
2136-5140-0008_446-123501-0022_5808-54425-0026_201-122255-0024_125-121124-0029,train-clean-100/2136/5140/2136-5140-0008.flac,0.31673929137673706,train-clean-100/446/123501/446-123501-0022.flac,1.0466539861593798,train-clean-100/5808/54425/5808-54425-0026.flac,0.36003762457905525,train-clean-100/201/122255/201-122255-0024.flac,1.2205921330481302,train-clean-100/125/121124/125-121124-0029.flac,0.7550582878126074,tr/20ko010e_1.2618_20aa0102_-1.2618.wav,1.091261149069608
7059-77900-0031_254-145458-0011_250-142276-0007_730-358-0049_125-121124-0058,train-clean-100/7059/77900/7059-77900-0031.flac,0.8948239033319441,train-clean-100/254/145458/254-145458-0011.flac,0.686007146942752,train-clean-100/250/142276/250-142276-0007.flac,0.779776927905561,train-clean-100/730/358/730-358-0049.flac,0.7315359640478879,train-clean-100/125/121124/125-121124-0058.flac,0.5249537796890561,tr/01ko0311_2.0678_20ha010o_-2.0678.wav,0.5288908498151991
3607-135982-0034_696-93314-0057_27-124992-0059_7190-90543-0005_40-222-0010,train-clean-100/3607/135982/3607-135982-0034.flac,1.3272467881417123,train-clean-100/696/93314/696-93314-0057.flac,0.6787442618707312,train-clean-100/27/124992/27-124992-0059.flac,0.6623625757050076,train-clean-100/7190/90543/7190-90543-0005.flac,0.6410209625855039,train-clean-100/40/222/40-222-0010.flac,0.5959776625295119,tr/20do0101_2.2624_20ma0112_-2.2624.wav,3.9444866340331406
5049-25947-0013_1594-135914-0088_8238-274553-0019_2691-156745-0044_8629-261139-0068,train-clean-100/5049/25947/5049-25947-0013.flac,1.1571104566075108,train-clean-100/1594/135914/1594-135914-0088.flac,1.1667796432839368,train-clean-100/8238/274553/8238-274553-0019.flac,0.4409440466074468,train-clean-100/2691/156745/2691-156745-0044.flac,0.8240928741623522,train-clean-100/8629/261139/8629-261139-0068.flac,0.9380216533768853,tr/20bc010i_0.037863_01bo030y_-0.037863.wav,0.9913535126782791
26-496-0020_2514-149482-0000_4051-11217-0033_2518-154826-0031_89-218-0024,train-clean-100/26/496/26-496-0020.flac,0.5543634304759367,train-clean-100/2514/149482/2514-149482-0000.flac,0.8691445595343293,train-clean-100/4051/11217/4051-11217-0033.flac,0.42570147262790015,train-clean-100/2518/154826/2518-154826-0031.flac,0.635137735609794,train-clean-100/89/218/89-218-0024.flac,0.3245577499446546,tr/40dc0216_1.1552_206o0105_-1.1552.wav,1.4437050850743576
8324-286682-0003_2002-139469-0067_6437-66172-0001_5192-19397-0024_1624-142933-0037,train-clean-100/8324/286682/8324-286682-0003.flac,0.7662837583926653,train-clean-100/2002/139469/2002-139469-0067.flac,0.49959996191249917,train-clean-100/6437/66172/6437-66172-0001.flac,0.3312766547549443,train-clean-100/5192/19397/5192-19397-0024.flac,0.4018570178411097,train-clean-100/1624/142933/1624-142933-0037.flac,0.55529504825118,tr/40bo030d_2.4428_406c020d_-2.4428.wav,0.6444457769662564
696-93314-0065_8468-286673-0008_163-121908-0008_5867-48852-0045_5703-47198-0055,train-clean-100/696/93314/696-93314-0065.flac,0.7478409396545846,train-clean-100/8468/286673/8468-286673-0008.flac,0.45788433908855836,train-clean-100/163/121908/163-121908-0008.flac,0.5373638284366562,train-clean-100/5867/48852/5867-48852-0045.flac,0.8150361813130377,train-clean-100/5703/47198/5703-47198-0055.flac,0.4034502318405592,tr/401c020v_1.6748_40jo030l_-1.6748.wav,0.9820513729963622
2910-131096-0083_5703-47198-0008_32-21631-0004_2007-149877-0015_5808-48608-0022,train-clean-100/2910/131096/2910-131096-0083.flac,0.7699888476012797,train-clean-100/5703/47198/5703-47198-0008.flac,0.3351634412255963,train-clean-100/32/21631/32-21631-0004.flac,0.536291124115976,train-clean-100/2007/149877/2007-149877-0015.flac,0.9066890456851433,train-clean-100/5808/48608/5808-48608-0022.flac,0.3727847150176862,tr/01nc0202_1.0537_40jc020w_-1.0537.wav,0.7070415678543719
2691-156750-0007_4160-14187-0028_4853-27671-0002_2843-152918-0096_6081-41998-0031,train-clean-100/2691/156750/2691-156750-0007.flac,0.9481720390337025,train-clean-100/4160/14187/4160-14187-0028.flac,0.42878952891312516,train-clean-100/4853/27671/4853-27671-0002.flac,0.5609810939160268,train-clean-100/2843/152918/2843-152918-0096.flac,0.7868942073698476,train-clean-100/6081/41998/6081-41998-0031.flac,0.601820352805147,tr/20po0102_0.88023_01jo0314_-0.88023.wav,1.6758395344711559
5678-43303-0026_5688-41232-0041_1898-145715-0049_8629-261140-0032_6272-70171-0012,train-clean-100/5678/43303/5678-43303-0026.flac,0.6886341042902073,train-clean-100/5688/41232/5688-41232-0041.flac,0.5009643995853112,train-clean-100/1898/145715/1898-145715-0049.flac,1.2620295267172668,train-clean-100/8629/261140/8629-261140-0032.flac,0.41853431584044737,train-clean-100/6272/70171/6272-70171-0012.flac,1.1097281113808584,tr/403o031a_2.1672_206a010w_-2.1672.wav,0.730887955201471
7800-283478-0024_1183-133256-0007_8108-280359-0019_7059-77897-0014_3235-11599-0007,train-clean-100/7800/283478/7800-283478-0024.flac,0.3491430883133593,train-clean-100/1183/133256/1183-133256-0007.flac,1.077759267815212,train-clean-100/8108/280359/8108-280359-0019.flac,0.37169509972602527,train-clean-100/7059/77897/7059-77897-0014.flac,0.6544087503774657,train-clean-100/3235/11599/3235-11599-0007.flac,0.3640392337311815,tr/407a010v_2.4424_027o030g_-2.4424.wav,1.3423019628821187
2893-139310-0033_2514-149482-0007_19-227-0014_6064-300880-0030_3168-173565-0029,train-clean-100/2893/139310/2893-139310-0033.flac,1.5864883665981384,train-clean-100/2514/149482/2514-149482-0007.flac,0.6975936297216758,train-clean-100/19/227/19-227-0014.flac,0.7198873672540727,train-clean-100/6064/300880/6064-300880-0030.flac,0.701592617909543,train-clean-100/3168/173565/3168-173565-0029.flac,0.6811863830010569,tr/20oc0108_0.42935_025c0215_-0.42935.wav,1.97878372372665
1447-130552-0003_26-495-0059_2416-152139-0018_60-121082-0078_4640-19187-0008,train-clean-100/1447/130552/1447-130552-0003.flac,1.3074783112700314,train-clean-100/26/495/26-495-0059.flac,0.5126040594753886,train-clean-100/2416/152139/2416-152139-0018.flac,0.5916591769814951,train-clean-100/60/121082/60-121082-0078.flac,0.7247388338530475,train-clean-100/4640/19187/4640-19187-0008.flac,0.7192837626103988,tr/025c020y_1.4717_20pc0108_-1.4717.wav,0.8359653365484442
5163-18515-0042_3879-174923-0019_730-358-0006_2989-138035-0008_458-126290-0005,train-clean-100/5163/18515/5163-18515-0042.flac,0.5200693557156105,train-clean-100/3879/174923/3879-174923-0019.flac,0.428159977737348,train-clean-100/730/358/730-358-0006.flac,0.3662223181949912,train-clean-100/2989/138035/2989-138035-0008.flac,0.7483175437378297,train-clean-100/458/126290/458-126290-0005.flac,0.7580747593423631,tr/20ba0107_2.4885_40go030w_-2.4885.wav,1.2829353742996397
163-122947-0032_1723-141149-0053_4898-28461-0037_1578-140049-0022_2416-152139-0031,train-clean-100/163/122947/163-122947-0032.flac,1.4140152921419815,train-clean-100/1723/141149/1723-141149-0053.flac,0.5473509500583283,train-clean-100/4898/28461/4898-28461-0037.flac,0.6499527719074782,train-clean-100/1578/140049/1578-140049-0022.flac,0.5036318307292648,train-clean-100/2416/152139/2416-152139-0031.flac,0.5704770138727954,tr/01zo030t_2.1556_206o010g_-2.1556.wav,0.9520631978301312
39-121914-0047_1088-134318-0018_1624-168623-0038_1235-135887-0006_3983-5371-0033,train-clean-100/39/121914/39-121914-0047.flac,0.7645220688303529,train-clean-100/1088/134318/1088-134318-0018.flac,0.4839417937280177,train-clean-100/1624/168623/1624-168623-0038.flac,0.45177614828751755,train-clean-100/1235/135887/1235-135887-0006.flac,0.4749524583719168,train-clean-100/3983/5371/3983-5371-0033.flac,0.5793227541332973,tr/40ho0318_0.47812_01jo030e_-0.47812.wav,0.2904554299451685
